ticket_id,arrival_time,closed_time,total_time,dev_review_cycles,test_cycles,wait_dev_review,wait_testing
546,3564.824862990127,3614.829571987423,50.00470899729635,2,1,6.437847493845766,0.0
547,3571.7731165629116,3590.4657493817062,18.692632818794664,1,1,5.202660059754635,0.0
548,3573.267273040507,3601.7926671650284,28.525394124521426,1,1,5.687133211859418,2.3052297637755146
549,3573.6036774844824,3593.658229328957,20.054551844474645,1,1,5.583046822564029,0.0
550,3578.900670783994,3609.1533370134007,30.252666229406714,1,1,6.23555401151043,0.0
551,3589.805833354658,3644.3531631967726,54.54732984211478,3,2,0.0,0.0
552,3595.6704896592387,3602.8069093976314,7.13641973839276,1,1,1.4900703744665407,1.794198367516401
553,3598.5693117159476,3653.7854925088877,55.21618079294012,3,1,6.2758623748081845,0.0
554,3607.3338850451614,3623.6459283686827,16.312043323521266,1,1,1.8319951140560988,0.0
555,3626.0985704401887,3652.7088204448332,26.610250004644513,2,1,6.534444455598987,3.8465771793071326
556,3626.352939815462,3636.1276588161854,9.774719000723508,1,1,8.006685510091756,0.0
557,3634.166678948112,3685.3407100164945,51.17403106838265,2,1,6.8801369710859035,0.0
558,3637.1631127061114,3675.524084022652,38.3609713165406,2,2,8.040561441267528,0.0
559,3637.5127030030008,3677.2318910945046,39.71918809150384,1,1,6.670819043971278,0.0
560,3646.2572234294307,3658.2532803942117,11.996056964781019,1,1,1.3862757197307474,0.0
561,3657.2922753353246,3679.240289647985,21.948014312660234,1,1,8.538162681080394,0.9169070333291529
562,3660.2392835685437,3681.613641190383,21.37435762183941,1,1,7.648871734616478,1.413696051993611
563,3667.822833937662,3681.0539637736742,13.231129836012315,1,1,2.745437439957641,0.905225218751184
564,3670.2413935445556,3706.9106686985565,36.66927515400084,1,1,4.365783444767203,2.4057936742010497
565,3672.2255857551395,3685.105652926745,12.880067171605333,1,1,6.1094786740941345,0.0
566,3676.693230546891,3710.0449642363933,33.35173368950245,1,1,4.6057621217919404,0.0
567,3677.484810153465,3714.543551004323,37.05874085085816,2,1,13.494202177455008,0.0
568,3683.850478193394,3699.9393216950125,16.088843501618612,1,1,7.442576216903035,0.0
569,3684.5572942857957,3771.6893456324715,87.13205134667578,4,2,39.16370426603271,0.0
570,3693.3562180162226,3716.307764061248,22.951546045025225,2,1,8.36504272288903,0.8195455875552398
571,3693.7715455850284,3720.346825913291,26.57528032826258,2,1,11.061803998195956,0.0
572,3694.723154869719,3714.558941810206,19.83578694048674,1,1,4.266770995535353,0.9915164590292989
573,3705.0401044691594,3777.043521142355,72.00341667319572,2,2,22.577834895061187,0.05699034949248016
574,3706.2897824474726,3756.8331808697794,50.543398422306836,2,1,19.8509915387217,2.5934373603431595
575,3712.1532679695474,3753.3829091497055,41.22964118015807,1,1,20.666386311435417,0.0
576,3714.2490577797034,3749.875328244173,35.6262704644696,1,1,20.58116605209989,1.3120702024771163
577,3720.8817142642306,3787.586261870992,66.70454760676148,3,2,30.956436275482247,1.46617969349154
578,3724.007750680512,3749.025521372785,25.01777069227319,1,1,18.39283109445978,0.0
579,3735.407651319048,3785.4877735087293,50.08012218968133,4,2,22.574691132499538,0.0
580,3737.0539511547518,3762.949542740972,25.895591586220235,1,1,11.836570514896266,0.0
581,3741.7441097550304,3774.6051817449065,32.86107198987611,2,1,19.547926026581536,0.0
582,3778.5666864033697,3872.71938942361,94.15270302024055,5,2,15.520596712147835,5.240103685933718
583,3786.2134281828744,3798.853315441584,12.639887258709678,1,1,0.0,0.0
584,3790.5114010600887,3803.8185171413793,13.307116081290587,1,1,0.0,0.0
585,3794.4191203510113,3837.978892084272,43.55977173326073,2,2,10.786157137597456,0.0
586,3805.7030162122105,3816.168539802957,10.46552359074667,1,1,0.0,0.0
587,3811.882791741619,3825.215752124574,13.332960382955207,1,1,0.0,0.0
588,3814.8405022208567,3868.7669882096507,53.92648598879396,2,1,17.83340618647162,0.0
589,3815.033247503156,3836.4595730976434,21.42632559448748,1,1,4.441383164631588,0.0
590,3816.0210816525837,3839.9445109666144,23.923429314030727,1,1,10.18675129534904,0.0
591,3824.64761011536,3868.4292966996604,43.78168658430059,1,1,8.835137444050815,1.6443722359672392
592,3829.869854987968,3858.7899062528877,28.920051264919493,1,1,12.228762103375175,0.0
593,3841.3080569267486,3864.6400775403213,23.332020613572695,1,1,10.61294432824343,0.0
